Date,LAT,LON,ALLSKY_SFC_SW_DWN,RH2M,GWETTOP_x,T2M_x,T2M_y,GWETTOP_y,T2M,GWETTOP
2020-01-20,33.5,-2.5,8.0,89.94,0.39,,3.6,,3.6,
2020-01-20,34.5,-7.5,8.88,69.63,1.0,,14.75,,14.75,
2020-01-20,34.5,-2.5,6.32,86.72,0.45,,6.51,,6.51,
2020-01-20,35.5,-7.5,8.58,67.88,1.0,,14.07,,14.07,
2020-01-20,35.5,-2.5,8.44,79.45,0.82,,12.9,,12.9,
2020-01-21,27.5,-7.5,17.18,67.12,0.18,,10.22,,10.22,
2020-01-21,27.5,-2.5,16.63,45.23,0.08,,12.43,,12.43,
2020-01-21,28.5,-7.5,16.72,63.34,0.16,,10.39,,10.39,
2020-01-21,28.5,-2.5,16.04,45.9,0.07,,11.07,,11.07,
2020-01-21,29.5,-7.5,15.58,42.46,0.17,,11.12,,11.12,
2020-01-21,29.5,-2.5,15.97,56.38,0.11,,8.89,,8.89,
2020-01-21,30.5,-7.5,11.89,72.05,0.44,,1.65,,1.65,
2020-01-21,30.5,-2.5,15.9,60.39,0.16,,8.15,,8.15,
2020-01-21,31.5,-7.5,12.68,75.48,0.51,,3.56,,3.56,
2020-01-21,31.5,-2.5,14.94,63.47,0.33,,7.21,,7.21,
2020-01-21,32.5,-7.5,11.36,77.49,0.47,,8.58,,8.58,
2020-01-21,32.5,-2.5,14.47,66.25,0.37,,3.82,,3.82,
2020-01-21,33.5,-7.5,11.14,76.1,0.62,,10.66,,10.66,
2020-01-21,33.5,-2.5,14.05,66.34,0.37,,4.05,,4.05,
2020-01-21,34.5,-7.5,11.05,70.19,1.0,,14.21,,14.21,
2020-01-21,34.5,-2.5,13.22,68.16,0.44,,7.66,,7.66,
2020-01-21,35.5,-7.5,9.87,75.93,1.0,,14.1,,14.1,
2020-01-21,35.5,-2.5,8.79,79.09,0.84,,13.39,,13.39,
2020-01-22,27.5,-7.5,17.84,66.13,0.19,,10.36,,10.36,
2020-01-22,27.5,-2.5,16.76,46.14,0.08,,12.24,,12.24,
2020-01-22,28.5,-7.5,17.26,64.48,0.17,,10.88,,10.88,
2020-01-22,28.5,-2.5,16.81,49.47,0.07,,11.51,,11.51,
2020-01-22,29.5,-7.5,16.59,52.84,0.18,,11.67,,11.67,
2020-01-22,29.5,-2.5,16.4,51.51,0.11,,10.4,,10.4,
2020-01-22,30.5,-7.5,14.77,73.36,0.44,,2.24,,2.24,
2020-01-22,30.5,-2.5,15.61,49.12,0.16,,9.66,,9.66,
2020-01-22,31.5,-7.5,13.57,76.14,0.5,,4.11,,4.11,
2020-01-22,31.5,-2.5,14.02,53.74,0.32,,8.17,,8.17,
2020-01-22,32.5,-7.5,9.85,76.8,0.47,,8.75,,8.75,
2020-01-22,32.5,-2.5,11.9,58.54,0.36,,4.68,,4.68,
2020-01-22,33.5,-7.5,9.48,80.34,0.62,,11.15,,11.15,
2020-01-22,33.5,-2.5,11.0,61.5,0.36,,4.13,,4.13,
2020-01-22,34.5,-7.5,7.47,77.17,1.0,,14.64,,14.64,
2020-01-22,34.5,-2.5,11.88,62.56,0.42,,6.72,,6.72,
2020-01-22,35.5,-7.5,5.58,79.94,1.0,,13.13,,13.13,
2020-01-22,35.5,-2.5,11.44,71.56,0.81,,14.76,,14.76,
2020-01-23,27.5,-7.5,17.03,53.85,0.2,,11.87,,11.87,
2020-01-23,27.5,-2.5,17.13,39.54,0.08,,13.19,,13.19,
2020-01-23,28.5,-7.5,16.2,58.44,0.17,,11.15,,11.15,
2020-01-23,28.5,-2.5,17.15,41.48,0.07,,12.28,,12.28,
2020-01-23,29.5,-7.5,16.36,56.36,0.18,,11.51,,11.51,
2020-01-23,29.5,-2.5,16.62,45.13,0.11,,10.6,,10.6,
2020-01-23,30.5,-7.5,12.3,81.86,0.48,,2.27,,2.27,
2020-01-23,30.5,-2.5,16.17,48.44,0.16,,9.44,,9.44,
2020-01-23,31.5,-7.5,12.85,79.55,0.51,,4.72,,4.72,
2020-01-23,31.5,-2.5,15.77,53.43,0.31,,8.25,,8.25,
2020-01-23,32.5,-7.5,10.56,80.52,0.47,,9.63,,9.63,
2020-01-23,32.5,-2.5,14.56,64.07,0.35,,4.34,,4.34,
2020-01-23,33.5,-7.5,7.71,86.95,0.64,,12.09,,12.09,
2020-01-23,33.5,-2.5,14.58,53.35,0.35,,5.88,,5.88,
2020-01-23,34.5,-7.5,5.85,77.99,1.0,,16.15,,16.15,
2020-01-23,34.5,-2.5,13.29,56.0,0.41,,8.51,,8.51,
2020-01-23,35.5,-7.5,6.26,78.79,1.0,,15.18,,15.18,
2020-01-23,35.5,-2.5,12.05,66.23,0.8,,14.51,,14.51,
2020-01-24,27.5,-7.5,17.03,40.97,0.19,,14.14,,14.14,
2020-01-24,27.5,-2.5,15.2,35.81,0.08,,13.36,,13.36,
2020-01-24,28.5,-7.5,16.46,41.64,0.17,,13.81,,13.81,
2020-01-24,28.5,-2.5,15.38,39.09,0.07,,12.89,,12.89,
2020-01-24,29.5,-7.5,15.88,52.09,0.19,,13.43,,13.43,
2020-01-24,29.5,-2.5,15.09,46.64,0.11,,10.82,,10.82,
2020-01-24,30.5,-7.5,15.77,74.91,0.47,,3.13,,3.13,
2020-01-24,30.5,-2.5,15.4,51.31,0.16,,9.57,,9.57,
2020-01-24,31.5,-7.5,15.02,68.6,0.5,,5.7,,5.7,
2020-01-24,31.5,-2.5,15.42,49.54,0.31,,9.01,,9.01,
2020-01-24,32.5,-7.5,11.69,75.37,0.47,,10.57,,10.57,
2020-01-24,32.5,-2.5,15.47,57.06,0.35,,5.56,,5.56,
2020-01-24,33.5,-7.5,9.43,83.1,0.64,,12.8,,12.8,
2020-01-24,33.5,-2.5,14.81,51.92,0.35,,6.77,,6.77,
2020-01-24,34.5,-7.5,6.79,80.17,1.0,,16.45,,16.45,
2020-01-24,34.5,-2.5,13.77,59.42,0.41,,9.24,,9.24,
2020-01-24,35.5,-7.5,4.72,75.56,1.0,,16.22,,16.22,
2020-01-24,35.5,-2.5,12.29,78.19,0.8,,15.27,,15.27,
2020-01-25,27.5,-7.5,17.62,42.45,0.19,,14.12,,14.12,
2020-01-25,27.5,-2.5,11.66,36.46,0.08,,15.26,,15.26,
2020-01-25,28.5,-7.5,17.29,44.5,0.17,,13.68,,13.68,
2020-01-25,28.5,-2.5,14.56,37.17,0.07,,14.32,,14.32,
2020-01-25,29.5,-7.5,16.98,43.3,0.19,,14.24,,14.24,
2020-01-25,29.5,-2.5,14.56,38.3,0.11,,13.3,,13.3,
2020-01-25,30.5,-7.5,15.77,72.51,0.47,,3.78,,3.78,
2020-01-25,30.5,-2.5,14.16,41.96,0.16,,12.26,,12.26,
2020-01-25,31.5,-7.5,12.03,76.81,0.5,,4.87,,4.87,
2020-01-25,31.5,-2.5,10.72,49.65,0.31,,10.61,,10.61,
2020-01-25,32.5,-7.5,10.2,80.3,0.47,,9.65,,9.65,
2020-01-25,32.5,-2.5,10.54,67.99,0.4,,6.12,,6.12,
2020-01-25,33.5,-7.5,9.24,86.97,0.65,,12.45,,12.45,
2020-01-25,33.5,-2.5,12.61,64.5,0.36,,6.64,,6.64,
2020-01-25,34.5,-7.5,8.11,78.28,1.0,,16.08,,16.08,
2020-01-25,34.5,-2.5,12.8,61.16,0.41,,9.31,,9.31,
2020-01-25,35.5,-7.5,7.83,80.47,1.0,,15.57,,15.57,
2020-01-25,35.5,-2.5,9.81,76.52,0.8,,15.37,,15.37,
2020-01-26,27.5,-7.5,14.98,53.49,0.2,,12.98,,12.98,
2020-01-26,27.5,-2.5,14.01,34.84,0.08,,15.1,,15.1,
2020-01-26,28.5,-7.5,17.49,48.8,0.17,,12.6,,12.6,
2020-01-26,28.5,-2.5,16.18,38.85,0.07,,13.85,,13.85,
2020-01-26,29.5,-7.5,17.17,39.29,0.18,,13.1,,13.1,
2020-01-26,29.5,-2.5,16.27,49.0,0.11,,11.42,,11.42,
2020-01-26,30.5,-7.5,17.38,51.21,0.46,,5.0,,5.0,
2020-01-26,30.5,-2.5,16.57,49.76,0.16,,11.03,,11.03,
2020-01-26,31.5,-7.5,16.12,66.12,0.49,,6.17,,6.17,
2020-01-26,31.5,-2.5,16.15,55.26,0.31,,10.11,,10.11,
2020-01-26,32.5,-7.5,13.93,74.76,0.47,,10.96,,10.96,
2020-01-26,32.5,-2.5,15.84,75.95,0.37,,5.49,,5.49,
2020-01-26,33.5,-7.5,12.79,80.14,0.63,,13.07,,13.07,
2020-01-26,33.5,-2.5,14.27,84.06,0.36,,4.88,,4.88,
2020-01-26,34.5,-7.5,13.73,73.94,1.0,,15.73,,15.73,
2020-01-26,34.5,-2.5,11.06,80.49,0.41,,8.66,,8.66,
2020-01-26,35.5,-7.5,13.64,70.03,1.0,,15.51,,15.51,
2020-01-26,35.5,-2.5,12.28,75.61,0.8,,15.38,,15.38,
2020-01-27,27.5,-7.5,17.04,39.83,0.19,,12.22,,12.22,
2020-01-27,27.5,-2.5,16.88,44.32,0.08,,13.46,,13.46,
2020-01-27,28.5,-7.5,16.48,36.71,0.16,,12.48,,12.48,
2020-01-27,28.5,-2.5,16.44,43.56,0.07,,12.57,,12.57,
2020-01-27,29.5,-7.5,16.97,31.56,0.18,,13.79,,13.79,
2020-01-27,29.5,-2.5,16.91,46.08,0.11,,10.66,,10.66,
2020-01-27,30.5,-7.5,17.2,48.44,0.46,,5.82,,5.82,
2020-01-27,30.5,-2.5,17.04,50.04,0.15,,10.14,,10.14,
2020-01-27,31.5,-7.5,16.14,49.13,0.49,,6.89,,6.89,
2020-01-27,31.5,-2.5,16.62,54.43,0.3,,9.88,,9.88,
2020-01-27,32.5,-7.5,15.44,58.17,0.46,,11.22,,11.22,
2020-01-27,32.5,-2.5,15.93,64.24,0.36,,6.11,,6.11,
2020-01-27,33.5,-7.5,14.78,74.81,0.62,,12.32,,12.32,
2020-01-27,33.5,-2.5,15.88,69.93,0.35,,5.58,,5.58,
2020-01-27,34.5,-7.5,14.18,63.02,1.0,,15.85,,15.85,
2020-01-27,34.5,-2.5,14.6,74.59,0.4,,7.92,,7.92,
2020-01-27,35.5,-7.5,13.75,63.86,1.0,,15.74,,15.74,
2020-01-27,35.5,-2.5,13.24,73.28,0.8,,15.06,,15.06,
2020-01-28,27.5,-7.5,17.5,36.16,0.19,,11.63,,11.63,
2020-01-28,27.5,-2.5,18.16,42.09,0.08,,12.06,,12.06,
2020-01-28,28.5,-7.5,17.04,31.64,0.16,,12.75,,12.75,
2020-01-28,28.5,-2.5,17.68,39.35,0.07,,11.73,,11.73,
2020-01-28,29.5,-7.5,17.29,27.61,0.17,,14.53,,14.53,
2020-01-28,29.5,-2.5,17.45,37.91,0.11,,11.14,,11.14,
2020-01-28,30.5,-7.5,17.42,38.95,0.45,,7.8,,7.8,
2020-01-28,30.5,-2.5,17.13,36.32,0.15,,11.55,,11.55,
2020-01-28,31.5,-7.5,16.44,36.79,0.48,,10.06,,10.06,
2020-01-28,31.5,-2.5,16.69,38.11,0.29,,11.03,,11.03,
2020-01-28,32.5,-7.5,15.93,42.07,0.46,,13.73,,13.73,
2020-01-28,32.5,-2.5,16.38,52.23,0.35,,7.28,,7.28,
2020-01-28,33.5,-7.5,15.2,66.96,0.62,,13.25,,13.25,
2020-01-28,33.5,-2.5,15.88,55.49,0.35,,7.88,,7.88,
2020-01-28,34.5,-7.5,14.38,72.48,1.0,,16.13,,16.13,
2020-01-28,34.5,-2.5,14.43,64.08,0.4,,9.69,,9.69,
2020-01-28,35.5,-7.5,13.37,73.04,1.0,,15.57,,15.57,
2020-01-28,35.5,-2.5,13.07,82.77,0.79,,15.41,,15.41,
2020-01-29,27.5,-7.5,18.74,31.38,0.19,,11.81,,11.81,
2020-01-29,27.5,-2.5,18.04,30.35,0.08,,11.42,,11.42,
2020-01-29,28.5,-7.5,18.18,27.61,0.16,,13.51,,13.51,
2020-01-29,28.5,-2.5,17.33,29.84,0.07,,12.14,,12.14,
2020-01-29,29.5,-7.5,17.49,23.63,0.17,,15.74,,15.74,
2020-01-29,29.5,-2.5,17.2,27.53,0.11,,12.77,,12.77,
2020-01-29,30.5,-7.5,17.25,33.67,0.44,,9.51,,9.51,
2020-01-29,30.5,-2.5,17.17,27.19,0.15,,13.13,,13.13,
2020-01-29,31.5,-7.5,15.75,38.3,0.48,,10.52,,10.52,
2020-01-29,31.5,-2.5,16.71,29.03,0.29,,13.42,,13.42,
2020-01-29,32.5,-7.5,15.04,42.13,0.45,,14.43,,14.43,
2020-01-29,32.5,-2.5,16.13,36.95,0.35,,10.33,,10.33,
2020-01-29,33.5,-7.5,14.71,60.51,0.62,,14.36,,14.36,
2020-01-29,33.5,-2.5,15.21,39.57,0.35,,9.88,,9.88,
2020-01-29,34.5,-7.5,12.92,74.35,1.0,,16.88,,16.88,
2020-01-29,34.5,-2.5,13.33,44.5,0.4,,12.1,,12.1,
2020-01-29,35.5,-7.5,11.03,75.14,1.0,,16.38,,16.38,
2020-01-29,35.5,-2.5,12.76,78.55,0.79,,16.19,,16.19,
2020-01-30,27.5,-7.5,17.65,25.43,0.19,,14.02,,14.02,
2020-01-30,27.5,-2.5,18.48,26.17,0.08,,13.02,,13.02,
2020-01-30,28.5,-7.5,17.05,21.38,0.16,,15.56,,15.56,
2020-01-30,28.5,-2.5,17.66,23.85,0.07,,14.82,,14.82,
2020-01-30,29.5,-7.5,16.16,20.32,0.17,,17.07,,17.07,
2020-01-30,29.5,-2.5,17.6,21.45,0.11,,15.61,,15.61,
2020-01-30,30.5,-7.5,16.89,36.37,0.43,,9.76,,9.76,
2020-01-30,30.5,-2.5,17.05,24.84,0.15,,15.2,,15.2,
2020-01-30,31.5,-7.5,16.4,35.86,0.48,,11.7,,11.7,
2020-01-30,31.5,-2.5,15.95,29.72,0.28,,14.31,,14.31,
2020-01-30,32.5,-7.5,15.89,39.29,0.45,,15.5,,15.5,
2020-01-30,32.5,-2.5,14.52,35.52,0.35,,10.98,,10.98,
2020-01-30,33.5,-7.5,15.31,51.27,0.61,,15.56,,15.56,
2020-01-30,33.5,-2.5,15.11,37.19,0.35,,10.6,,10.6,
2020-01-30,34.5,-7.5,14.33,69.38,1.0,,16.76,,16.76,
2020-01-30,34.5,-2.5,14.79,42.1,0.39,,12.74,,12.74,
2020-01-30,35.5,-7.5,13.65,77.14,1.0,,16.38,,16.38,
2020-01-30,35.5,-2.5,13.7,75.98,0.79,,16.55,,16.55,
2020-01-31,27.5,-7.5,18.67,22.48,0.18,,16.68,,16.68,
2020-01-31,27.5,-2.5,18.44,26.41,0.08,,14.71,,14.71,
2020-01-31,28.5,-7.5,18.14,22.11,0.15,,16.18,,16.18,
2020-01-31,28.5,-2.5,17.87,23.09,0.07,,15.42,,15.42,
2020-01-31,29.5,-7.5,17.77,22.18,0.16,,17.29,,17.29,
2020-01-31,29.5,-2.5,17.66,21.82,0.11,,15.33,,15.33,
2020-01-31,30.5,-7.5,17.58,33.32,0.41,,9.66,,9.66,
2020-01-31,30.5,-2.5,17.41,25.29,0.15,,14.77,,14.77,
2020-01-31,31.5,-7.5,16.66,34.65,0.48,,11.56,,11.56,
2020-01-31,31.5,-2.5,16.94,27.43,0.27,,15.13,,15.13,
2020-01-31,32.5,-7.5,16.17,40.73,0.45,,14.72,,14.72,
2020-01-31,32.5,-2.5,16.14,37.6,0.35,,10.9,,10.9,
2020-01-31,33.5,-7.5,15.5,58.29,0.61,,14.81,,14.81,
2020-01-31,33.5,-2.5,16.0,39.58,0.34,,9.95,,9.95,
2020-01-31,34.5,-7.5,14.48,67.34,1.0,,17.1,,17.1,
2020-01-31,34.5,-2.5,14.86,44.06,0.39,,11.83,,11.83,
2020-01-31,35.5,-7.5,11.56,72.43,1.0,,16.7,,16.7,
2020-01-31,35.5,-2.5,13.25,79.54,0.79,,16.33,,16.33,
2020-02-01,27.5,-7.5,18.74,20.36,0.18,,16.47,,16.47,
2020-02-01,27.5,-2.5,18.88,23.68,0.08,,14.92,,14.92,
2020-02-01,28.5,-7.5,18.61,19.06,0.15,,17.13,,17.13,
2020-02-01,28.5,-2.5,18.34,21.89,0.07,,15.63,,15.63,
2020-02-01,29.5,-7.5,18.06,20.76,0.16,,18.25,,18.25,
2020-02-01,29.5,-2.5,17.85,21.22,0.1,,15.82,,15.82,
2020-02-01,30.5,-7.5,18.03,33.05,0.39,,10.27,,10.27,
2020-02-01,30.5,-2.5,17.42,24.83,0.14,,15.29,,15.29,
2020-02-01,31.5,-7.5,17.09,37.18,0.48,,11.32,,11.32,
2020-02-01,31.5,-2.5,17.0,31.82,0.26,,13.97,,13.97,
2020-02-01,32.5,-7.5,16.26,45.12,0.45,,14.46,,14.46,
2020-02-01,32.5,-2.5,16.41,42.84,0.35,,10.01,,10.01,
2020-02-01,33.5,-7.5,15.35,64.39,0.6,,15.17,,15.17,
2020-02-01,33.5,-2.5,15.23,48.88,0.35,,9.26,,9.26,
2020-02-01,34.5,-7.5,14.44,77.89,1.0,,17.5,,17.5,
2020-02-01,34.5,-2.5,13.28,57.8,0.39,,11.15,,11.15,
2020-02-01,35.5,-7.5,13.32,79.4,1.0,,17.09,,17.09,
2020-02-01,35.5,-2.5,12.35,80.7,0.79,,16.53,,16.53,
2020-02-02,27.5,-7.5,18.3,26.84,0.17,,14.92,,14.92,
2020-02-02,27.5,-2.5,17.43,36.97,0.08,,15.7,,15.7,
2020-02-02,28.5,-7.5,17.77,22.31,0.15,,15.87,,15.87,
2020-02-02,28.5,-2.5,16.8,33.66,0.07,,15.73,,15.73,
2020-02-02,29.5,-7.5,17.87,19.82,0.15,,17.37,,17.37,
2020-02-02,29.5,-2.5,16.88,36.19,0.1,,14.69,,14.69,
2020-02-02,30.5,-7.5,17.93,28.2,0.38,,11.01,,11.01,
2020-02-02,30.5,-2.5,17.34,45.01,0.14,,14.08,,14.08,
2020-02-02,31.5,-7.5,16.99,36.93,0.48,,12.29,,12.29,
2020-02-02,31.5,-2.5,16.97,43.84,0.25,,15.3,,15.3,
2020-02-02,32.5,-7.5,16.46,36.64,0.45,,16.97,,16.97,
2020-02-02,32.5,-2.5,16.41,49.68,0.35,,11.97,,11.97,
2020-02-02,33.5,-7.5,15.22,63.76,0.6,,16.61,,16.61,
2020-02-02,33.5,-2.5,16.32,54.69,0.35,,11.94,,11.94,
2020-02-02,34.5,-7.5,14.94,85.4,1.0,,17.46,,17.46,
2020-02-02,34.5,-2.5,15.11,59.11,0.39,,13.92,,13.92,
2020-02-02,35.5,-7.5,14.53,89.82,1.0,,17.41,,17.41,
2020-02-02,35.5,-2.5,13.97,77.87,0.78,,16.54,,16.54,
2020-02-03,27.5,-7.5,16.04,39.63,0.17,,15.58,,15.58,
2020-02-03,27.5,-2.5,17.53,41.83,0.08,,15.68,,15.68,
2020-02-03,28.5,-7.5,15.84,37.26,0.15,,16.11,,16.11,
2020-02-03,28.5,-2.5,17.14,44.98,0.07,,15.66,,15.66,
2020-02-03,29.5,-7.5,17.68,28.31,0.15,,17.62,,17.62,
2020-02-03,29.5,-2.5,17.85,50.85,0.1,,14.66,,14.66,
2020-02-03,30.5,-7.5,18.21,38.17,0.37,,9.92,,9.92,
2020-02-03,30.5,-2.5,17.4,53.26,0.14,,14.7,,14.7,
2020-02-03,31.5,-7.5,17.39,37.81,0.47,,12.37,,12.37,
2020-02-03,31.5,-2.5,17.04,42.38,0.24,,16.25,,16.25,
2020-02-03,32.5,-7.5,16.39,40.57,0.44,,16.87,,16.87,
2020-02-03,32.5,-2.5,16.83,38.59,0.35,,13.75,,13.75,
2020-02-03,33.5,-7.5,15.63,56.5,0.6,,17.08,,17.08,
2020-02-03,33.5,-2.5,16.45,38.54,0.34,,12.84,,12.84,
2020-02-03,34.5,-7.5,12.78,87.63,1.0,,17.48,,17.48,
2020-02-03,34.5,-2.5,15.51,39.63,0.39,,15.65,,15.65,
2020-02-03,35.5,-7.5,12.26,93.27,1.0,,17.2,,17.2,
2020-02-03,35.5,-2.5,13.07,77.46,0.78,,16.3,,16.3,
2020-02-04,27.5,-7.5,19.03,38.11,0.17,,15.01,,15.01,
2020-02-04,27.5,-2.5,17.98,37.19,0.08,,15.67,,15.67,
2020-02-04,28.5,-7.5,18.5,36.07,0.15,,15.79,,15.79,
2020-02-04,28.5,-2.5,17.94,37.8,0.07,,15.85,,15.85,
2020-02-04,29.5,-7.5,18.29,32.26,0.15,,18.15,,18.15,
2020-02-04,29.5,-2.5,18.17,38.29,0.1,,15.97,,15.97,
2020-02-04,30.5,-7.5,18.39,43.3,0.36,,10.8,,10.8,
2020-02-04,30.5,-2.5,17.73,40.07,0.14,,16.26,,16.26,
2020-02-04,31.5,-7.5,17.51,40.5,0.47,,13.14,,13.14,
2020-02-04,31.5,-2.5,17.29,35.52,0.23,,16.59,,16.59,
2020-02-04,32.5,-7.5,16.34,43.73,0.44,,17.26,,17.26,
2020-02-04,32.5,-2.5,16.79,37.39,0.35,,13.89,,13.89,
2020-02-04,33.5,-7.5,13.63,64.77,0.59,,16.68,,16.68,
2020-02-04,33.5,-2.5,16.51,38.1,0.34,,12.82,,12.82,
2020-02-04,34.5,-7.5,14.98,94.26,1.0,,17.41,,17.41,
2020-02-04,34.5,-2.5,15.39,40.77,0.38,,14.82,,14.82,
2020-02-04,35.5,-7.5,15.2,87.78,1.0,,17.44,,17.44,
2020-02-04,35.5,-2.5,9.43,78.25,0.78,,16.63,,16.63,
2020-02-05,27.5,-7.5,19.27,28.98,0.17,,16.79,,16.79,
2020-02-05,27.5,-2.5,18.85,29.44,0.08,,18.21,,18.21,
2020-02-05,28.5,-7.5,18.68,26.72,0.14,,17.47,,17.47,
2020-02-05,28.5,-2.5,18.44,27.52,0.07,,18.44,,18.44,
2020-02-05,29.5,-7.5,18.4,22.37,0.15,,19.67,,19.67,
2020-02-05,29.5,-2.5,17.96,29.48,0.1,,17.37,,17.37,
2020-02-05,30.5,-7.5,18.59,30.27,0.35,,13.07,,13.07,
2020-02-05,30.5,-2.5,17.85,33.56,0.14,,15.7,,15.7,
2020-02-05,31.5,-7.5,17.78,37.59,0.47,,14.26,,14.26,
2020-02-05,31.5,-2.5,17.33,33.05,0.22,,15.76,,15.76,
2020-02-05,32.5,-7.5,16.87,44.37,0.44,,17.35,,17.35,
2020-02-05,32.5,-2.5,17.24,39.71,0.35,,11.88,,11.88,
2020-02-05,33.5,-7.5,15.17,62.24,0.59,,16.74,,16.74,
2020-02-05,33.5,-2.5,16.78,40.35,0.34,,11.93,,11.93,
2020-02-05,34.5,-7.5,12.96,89.72,1.0,,17.06,,17.06,
2020-02-05,34.5,-2.5,13.76,56.42,0.38,,13.21,,13.21,
2020-02-05,35.5,-7.5,9.82,89.36,1.0,,17.11,,17.11,
2020-02-05,35.5,-2.5,8.64,83.79,0.78,,15.78,,15.78,
2020-02-06,27.5,-7.5,19.41,22.02,0.16,,18.38,,18.38,
2020-02-06,27.5,-2.5,18.63,35.3,0.08,,15.48,,15.48,
2020-02-06,28.5,-7.5,18.75,21.05,0.14,,18.68,,18.68,
2020-02-06,28.5,-2.5,18.09,35.15,0.07,,15.55,,15.55,
2020-02-06,29.5,-7.5,17.53,20.62,0.14,,20.15,,20.15,
2020-02-06,29.5,-2.5,17.37,35.32,0.1,,14.33,,14.33,
2020-02-06,30.5,-7.5,16.59,31.37,0.34,,12.4,,12.4,
2020-02-06,30.5,-2.5,17.45,38.5,0.14,,13.01,,13.01,
2020-02-06,31.5,-7.5,16.35,39.6,0.47,,13.71,,13.71,
2020-02-06,31.5,-2.5,17.11,39.79,0.22,,12.6,,12.6,
2020-02-06,32.5,-7.5,15.66,49.45,0.43,,16.68,,16.68,
2020-02-06,32.5,-2.5,17.19,44.13,0.34,,10.03,,10.03,
2020-02-06,33.5,-7.5,14.87,63.53,0.59,,16.63,,16.63,
2020-02-06,33.5,-2.5,16.77,42.05,0.34,,11.39,,11.39,
2020-02-06,34.5,-7.5,14.36,78.68,1.0,,17.28,,17.28,
2020-02-06,34.5,-2.5,15.24,57.37,0.38,,12.53,,12.53,
2020-02-06,35.5,-7.5,13.63,85.98,1.0,,16.97,,16.97,
2020-02-06,35.5,-2.5,13.68,74.45,0.78,,15.2,,15.2,
2020-02-07,27.5,-7.5,17.97,32.09,0.16,,16.05,,16.05,
2020-02-07,27.5,-2.5,18.06,22.53,0.08,,13.9,,13.9,
2020-02-07,28.5,-7.5,17.61,31.73,0.14,,15.58,,15.58,
2020-02-07,28.5,-2.5,17.79,24.53,0.07,,13.97,,13.97,
2020-02-07,29.5,-7.5,17.55,28.43,0.14,,16.73,,16.73,
2020-02-07,29.5,-2.5,17.07,27.16,0.1,,13.08,,13.08,
2020-02-07,30.5,-7.5,18.07,37.54,0.33,,9.7,,9.7,
2020-02-07,30.5,-2.5,14.64,30.79,0.14,,12.17,,12.17,
2020-02-07,31.5,-7.5,17.16,49.33,0.47,,10.37,,10.37,
2020-02-07,31.5,-2.5,14.0,34.7,0.21,,11.57,,11.57,
2020-02-07,32.5,-7.5,15.08,74.02,0.44,,13.57,,13.57,
2020-02-07,32.5,-2.5,13.37,46.68,0.35,,8.24,,8.24,
2020-02-07,33.5,-7.5,12.52,86.32,0.59,,14.84,,14.84,
2020-02-07,33.5,-2.5,13.37,45.02,0.34,,10.37,,10.37,
2020-02-07,34.5,-7.5,11.34,86.82,1.0,,16.83,,16.83,
2020-02-07,34.5,-2.5,12.81,54.92,0.38,,12.17,,12.17,
2020-02-07,35.5,-7.5,11.25,85.3,1.0,,16.72,,16.72,
2020-02-07,35.5,-2.5,8.2,76.28,0.78,,15.24,,15.24,
2020-02-08,27.5,-7.5,19.39,24.15,0.16,,15.67,,15.67,
2020-02-08,27.5,-2.5,19.42,16.99,0.07,,14.16,,14.16,
2020-02-08,28.5,-7.5,18.8,24.41,0.14,,15.5,,15.5,
2020-02-08,28.5,-2.5,18.92,18.86,0.07,,14.31,,14.31,
2020-02-08,29.5,-7.5,18.32,23.85,0.14,,17.01,,17.01,
2020-02-08,29.5,-2.5,18.26,22.13,0.1,,13.47,,13.47,
2020-02-08,30.5,-7.5,18.54,36.86,0.33,,9.71,,9.71,
2020-02-08,30.5,-2.5,17.46,25.92,0.14,,13.88,,13.88,
2020-02-08,31.5,-7.5,17.22,49.35,0.47,,9.9,,9.9,
2020-02-08,31.5,-2.5,17.01,29.66,0.21,,14.26,,14.26,
2020-02-08,32.5,-7.5,13.58,73.27,0.44,,13.06,,13.06,
2020-02-08,32.5,-2.5,16.84,52.5,0.35,,10.06,,10.06,
2020-02-08,33.5,-7.5,12.94,84.32,0.59,,14.8,,14.8,
2020-02-08,33.5,-2.5,16.11,73.7,0.34,,8.72,,8.72,
2020-02-08,34.5,-7.5,12.06,83.66,1.0,,16.43,,16.43,
2020-02-08,34.5,-2.5,12.92,73.08,0.39,,11.38,,11.38,
2020-02-08,35.5,-7.5,12.98,84.84,1.0,,16.31,,16.31,
2020-02-08,35.5,-2.5,11.54,84.53,0.77,,16.04,,16.04,
2020-02-09,27.5,-7.5,19.47,25.3,0.16,,15.51,,15.51,
2020-02-09,27.5,-2.5,15.45,16.11,0.07,,14.25,,14.25,
2020-02-09,28.5,-7.5,18.88,24.13,0.14,,15.47,,15.47,
2020-02-09,28.5,-2.5,16.7,17.12,0.07,,14.31,,14.31,
2020-02-09,29.5,-7.5,18.1,23.92,0.14,,16.68,,16.68,
2020-02-09,29.5,-2.5,18.4,23.95,0.1,,13.28,,13.28,
2020-02-09,30.5,-7.5,18.47,40.38,0.32,,8.6,,8.6,
2020-02-09,30.5,-2.5,18.06,35.51,0.14,,13.15,,13.15,
2020-02-09,31.5,-7.5,17.7,48.56,0.47,,10.6,,10.6,
2020-02-09,31.5,-2.5,17.2,46.6,0.2,,13.24,,13.24,
