Date,Surface,Nom_Barrage
2023-07-20,6806328.595484954,Oued_El_Makhazine
2023-07-25,6779701.790386363,Oued_El_Makhazine
2023-07-25,6795533.485222431,Oued_El_Makhazine
2023-07-27,6798745.289531871,Oued_El_Makhazine
2023-07-27,6814918.615247299,Oued_El_Makhazine
2023-07-30,6760393.197796031,Oued_El_Makhazine
2023-07-30,6783546.311854583,Oued_El_Makhazine
2023-08-01,6744813.143291636,Oued_El_Makhazine
2023-08-01,6763552.255370854,Oued_El_Makhazine
2023-08-04,6782366.995861216,Oued_El_Makhazine
2023-08-04,6795134.944758636,Oued_El_Makhazine
2023-08-06,6705663.158519908,Oued_El_Makhazine
2023-08-06,6702814.279200774,Oued_El_Makhazine
2023-08-11,6521098.168041393,Oued_El_Makhazine
2023-08-11,6521935.617967792,Oued_El_Makhazine
2023-08-14,6650457.971583586,Oued_El_Makhazine
2023-08-21,6702469.514690562,Oued_El_Makhazine
2023-08-21,6727990.838160736,Oued_El_Makhazine
2023-08-24,6493931.529400036,Oued_El_Makhazine
2023-08-24,9635619.319647934,Oued_El_Makhazine
2023-08-29,6664816.741552135,Oued_El_Makhazine
2023-08-29,6669538.249448888,Oued_El_Makhazine
