Date,LAT,LON,ALLSKY_SFC_SW_DWN,RH2M,GWETTOP,T2M,Precipitations_mm,VPD
2024-12-02,33.5,-2.5,10.806666666666667,68.54,,7.493333333333333,0.0,0.326
2024-12-02,34.5,-7.5,9.416666666666666,70.02333333333333,,18.256666666666668,0.0,0.629
2024-12-02,34.5,-2.5,9.73,75.53333333333333,,9.666666666666666,0.0,0.294
2024-12-02,35.5,-7.5,9.316666666666666,69.21333333333332,,17.636666666666667,0.0,0.621
2024-12-02,35.5,-2.5,8.566666666666666,74.60666666666667,,16.253333333333334,0.0,0.469
2024-12-03,27.5,-7.5,16.040000000000003,51.05666666666667,,15.533333333333333,0.0,0.864
2024-12-03,27.5,-2.5,15.676666666666668,42.49666666666667,,16.356666666666666,0.0,1.07
2024-12-03,28.5,-7.5,15.653333333333334,47.25333333333333,,15.383333333333335,0.0,0.922
2024-12-03,28.5,-2.5,15.13,42.78,,15.643333333333333,0.0,1.017
2024-12-03,29.5,-7.5,15.263333333333334,35.27,,16.723333333333333,0.0,1.232
2024-12-03,29.5,-2.5,14.736666666666666,43.330000000000005,,14.043333333333331,0.0,0.908
2024-12-03,30.5,-7.5,15.293333333333335,48.36333333333334,,8.113333333333333,0.0,0.558
2024-12-03,30.5,-2.5,14.586666666666666,45.43,,12.783333333333333,0.0,0.806
2024-12-03,31.5,-7.5,14.333333333333334,60.88666666666666,,9.276666666666666,0.0,0.457
2024-12-03,31.5,-2.5,14.166666666666666,50.04,,11.653333333333334,0.0,0.685
2024-12-03,32.5,-7.5,11.846666666666666,68.91333333333334,,13.286666666666667,0.0,0.474
2024-12-03,32.5,-2.5,12.433333333333332,66.66333333333334,,7.136666666666667,0.0,0.337
2024-12-03,33.5,-7.5,11.053333333333333,74.95666666666666,,14.96,0.0,0.426
2024-12-03,33.5,-2.5,11.82,69.58999999999999,,6.953333333333333,0.0,0.304
2024-12-03,34.5,-7.5,9.646666666666667,70.55666666666667,,18.343333333333334,0.0,0.621
2024-12-03,34.5,-2.5,11.963333333333333,72.19333333333333,,9.01,0.0,0.319
2024-12-03,35.5,-7.5,9.496666666666668,70.16333333333334,,17.713333333333335,0.0,0.605
2024-12-03,35.5,-2.5,10.936666666666667,65.82333333333334,,16.616666666666667,0.0,0.646
2024-12-04,27.5,-7.5,15.473333333333334,42.35666666666666,,15.763333333333334,0.0,1.032
2024-12-04,27.5,-2.5,15.586666666666666,35.49333333333333,,15.173333333333334,0.0,1.112
2024-12-04,28.5,-7.5,14.87,46.50666666666667,,14.959999999999999,0.0,0.91
2024-12-04,28.5,-2.5,15.103333333333333,35.45,,14.93,0.0,1.096
2024-12-04,29.5,-7.5,14.603333333333333,40.723333333333336,,16.12666666666667,0.0,1.087
2024-12-04,29.5,-2.5,14.763333333333334,39.23666666666667,,13.459999999999999,0.0,0.938
2024-12-04,30.5,-7.5,14.873333333333335,51.196666666666665,,8.403333333333334,0.0,0.538
2024-12-04,30.5,-2.5,14.216666666666667,44.55666666666667,,12.030000000000001,0.0,0.779
2024-12-04,31.5,-7.5,13.523333333333333,48.36333333333334,,10.386666666666665,0.0,0.651
2024-12-04,31.5,-2.5,13.703333333333333,49.75,,11.003333333333332,0.0,0.66
2024-12-04,32.5,-7.5,12.843333333333334,59.26,,13.703333333333333,0.0,0.639
2024-12-04,32.5,-2.5,12.786666666666667,60.36333333333334,,7.783333333333334,0.0,0.419
2024-12-04,33.5,-7.5,12.356666666666667,72.81666666666666,,15.253333333333332,0.1,0.471
2024-12-04,33.5,-2.5,12.040000000000001,55.96,,8.783333333333333,0.7,0.498
2024-12-04,34.5,-7.5,11.15,71.39,,18.433333333333334,0.2,0.607
2024-12-04,34.5,-2.5,10.86,57.586666666666666,,10.746666666666668,0.3,0.547
2024-12-04,35.5,-7.5,8.823333333333334,73.71,,18.53,0.1,0.561
2024-12-04,35.5,-2.5,9.299999999999999,72.14666666666666,,17.373333333333335,0.0,0.553
2024-12-05,27.5,-7.5,14.493333333333334,35.56333333333333,,15.926666666666668,0.0,1.166
2024-12-05,27.5,-2.5,15.023333333333333,28.723333333333333,,16.349999999999998,0.0,1.325
2024-12-05,28.5,-7.5,14.063333333333333,38.97666666666667,,15.270000000000001,0.0,1.059
2024-12-05,28.5,-2.5,14.36,29.03333333333333,,15.719999999999999,0.0,1.267
2024-12-05,29.5,-7.5,12.42,39.61666666666667,,16.393333333333334,0.0,1.126
2024-12-05,29.5,-2.5,13.280000000000001,32.51,,14.586666666666668,0.0,1.121
2024-12-05,30.5,-7.5,11.433333333333332,57.11666666666667,,8.89,0.0,0.489
2024-12-05,30.5,-2.5,12.206666666666669,37.25,,13.836666666666666,0.0,0.993
2024-12-05,31.5,-7.5,9.393333333333333,51.36333333333334,,11.443333333333333,0.0,0.657
2024-12-05,31.5,-2.5,11.446666666666667,43.85666666666666,,12.540000000000001,0.0,0.816
2024-12-05,32.5,-7.5,7.623333333333332,56.21333333333333,,14.736666666666666,0.0,0.734
2024-12-05,32.5,-2.5,10.503333333333334,57.699999999999996,,8.916666666666666,0.0,0.483
2024-12-05,33.5,-7.5,7.696666666666666,75.08,,15.866666666666667,0.0,0.449
2024-12-05,33.5,-2.5,9.413333333333332,57.73,,9.566666666666666,0.0,0.504
2024-12-05,34.5,-7.5,6.196666666666666,77.70333333333333,,19.156666666666666,0.3,0.495
2024-12-05,34.5,-2.5,8.35,60.69,,12.216666666666667,0.0,0.559
2024-12-05,35.5,-7.5,6.88,81.16333333333334,,18.91,0.0,0.412
2024-12-05,35.5,-2.5,7.57,77.84666666666668,,17.97,0.2,0.456
2024-12-06,27.5,-7.5,12.476666666666667,47.336666666666666,,16.05666666666667,0.0,0.961
2024-12-06,27.5,-2.5,14.536666666666667,32.61333333333334,,17.656666666666666,0.0,1.361
2024-12-06,28.5,-7.5,13.339999999999998,48.653333333333336,,15.953333333333333,0.0,0.931
2024-12-06,28.5,-2.5,13.833333333333334,39.26666666666667,,16.983333333333334,0.0,1.176
2024-12-06,29.5,-7.5,12.663333333333334,42.55,,17.080000000000002,0.0,1.119
2024-12-06,29.5,-2.5,13.793333333333331,45.70333333333334,,15.520000000000001,0.0,0.957
2024-12-06,30.5,-7.5,12.426666666666668,46.843333333333334,,9.593333333333334,0.0,0.635
2024-12-06,30.5,-2.5,13.656666666666666,48.29666666666666,,14.59666666666667,0.0,0.859
2024-12-06,31.5,-7.5,11.896666666666667,56.31666666666666,,10.523333333333333,0.0,0.556
2024-12-06,31.5,-2.5,13.276666666666666,48.50333333333333,,14.013333333333334,0.0,0.824
2024-12-06,32.5,-7.5,10.336666666666666,65.82666666666667,,14.876666666666667,0.0,0.578
2024-12-06,32.5,-2.5,12.839999999999998,65.50666666666666,,10.456666666666665,0.0,0.437
2024-12-06,33.5,-7.5,8.913333333333334,84.26,,16.31,0.0,0.292
2024-12-06,33.5,-2.5,11.81,70.77666666666666,,10.646666666666667,0.0,0.375
2024-12-06,34.5,-7.5,8.770000000000001,79.68,,19.52,0.0,0.461
2024-12-06,34.5,-2.5,10.24,73.09333333333333,,13.0,0.0,0.403
2024-12-06,35.5,-7.5,9.23,82.39,,18.87,0.0,0.384
2024-12-06,35.5,-2.5,9.153333333333334,84.53333333333333,,17.95,0.0,0.318
2024-12-07,27.5,-7.5,11.376666666666667,47.809999999999995,,16.900000000000002,0.0,1.005
2024-12-07,27.5,-2.5,12.766666666666666,47.43666666666667,,17.593333333333334,0.0,1.057
2024-12-07,28.5,-7.5,12.18,45.96,,16.483333333333334,0.0,1.013
2024-12-07,28.5,-2.5,12.326666666666666,52.07,,16.75,0.0,0.914
2024-12-07,29.5,-7.5,12.593333333333334,35.723333333333336,,17.35666666666667,0.0,1.274
2024-12-07,29.5,-2.5,12.303333333333335,51.43666666666667,,15.89,0.0,0.877
2024-12-07,30.5,-7.5,12.020000000000001,43.410000000000004,,9.65,0.0,0.679
2024-12-07,30.5,-2.5,12.636666666666665,48.07,,15.496666666666664,0.0,0.914
2024-12-07,31.5,-7.5,11.203333333333333,46.550000000000004,,11.67,0.0,0.733
2024-12-07,31.5,-2.5,12.436666666666667,50.49666666666667,,14.406666666666666,0.0,0.812
2024-12-07,32.5,-7.5,10.363333333333333,58.45666666666667,,15.69,0.0,0.741
2024-12-07,32.5,-2.5,12.286666666666667,55.98,,11.233333333333334,0.0,0.587
2024-12-07,33.5,-7.5,9.723333333333334,73.17,,16.893333333333334,0.1,0.516
2024-12-07,33.5,-2.5,11.56,55.89666666666667,,10.846666666666666,0.0,0.573
2024-12-07,34.5,-7.5,9.013333333333334,78.85666666666667,,19.146666666666665,0.0,0.469
2024-12-07,34.5,-2.5,10.673333333333334,59.07,,13.67,0.0,0.64
2024-12-07,35.5,-7.5,8.253333333333332,78.72,,18.900000000000002,0.0,0.465
2024-12-07,35.5,-2.5,10.196666666666667,79.28666666666668,,17.80666666666667,0.0,0.422
2024-12-08,27.5,-7.5,12.836666666666666,54.20666666666667,,17.886666666666667,0.0,0.938
2024-12-08,27.5,-2.5,13.703333333333333,40.89666666666667,,18.513333333333332,0.0,1.26
2024-12-08,28.5,-7.5,12.613333333333335,50.326666666666675,,17.076666666666664,0.0,0.967
2024-12-08,28.5,-2.5,12.473333333333334,44.370000000000005,,18.043333333333333,0.0,1.151
2024-12-08,29.5,-7.5,11.799999999999999,39.64333333333334,,18.04,0.0,1.249
2024-12-08,29.5,-2.5,11.133333333333333,50.05666666666667,,16.55333333333333,0.0,0.941
2024-12-08,30.5,-7.5,11.106666666666667,47.43,,10.36,0.0,0.661
2024-12-08,30.5,-2.5,10.316666666666666,53.02666666666667,,16.213333333333335,0.0,0.866
2024-12-08,31.5,-7.5,10.093333333333334,49.44,,12.030000000000001,0.0,0.711
2024-12-08,31.5,-2.5,10.12,51.43,,15.336666666666666,0.0,0.846
2024-12-08,32.5,-7.5,9.753333333333332,61.1,,15.536666666666667,0.0,0.687
2024-12-08,32.5,-2.5,10.700000000000001,59.98,,12.01,0.0,0.562
2024-12-08,33.5,-7.5,9.9,73.40666666666667,,16.843333333333334,0.0,0.51
2024-12-08,33.5,-2.5,10.476666666666667,59.74333333333333,,11.896666666666667,0.0,0.561
2024-12-08,34.5,-7.5,8.613333333333335,77.46333333333332,,19.636666666666667,0.0,0.515
2024-12-08,34.5,-2.5,8.443333333333333,57.73666666666667,,13.953333333333333,0.1,0.674
2024-12-08,35.5,-7.5,8.799999999999999,78.66333333333334,,19.403333333333332,0.0,0.481
2024-12-08,35.5,-2.5,7.510000000000001,72.98,,18.216666666666665,0.0,0.565
2024-12-09,27.5,-7.5,14.223333333333334,48.89333333333334,,16.856666666666666,0.0,0.981
2024-12-09,27.5,-2.5,12.636666666666665,34.913333333333334,,17.41333333333333,0.0,1.295
2024-12-09,28.5,-7.5,13.76,50.24333333333334,,17.083333333333332,0.0,0.969
2024-12-09,28.5,-2.5,11.816666666666668,44.026666666666664,,16.966666666666665,0.0,1.082
2024-12-09,29.5,-7.5,13.46,42.54,,18.296666666666667,0.0,1.208
2024-12-09,29.5,-2.5,10.793333333333331,51.97666666666667,,15.803333333333333,0.0,0.862
2024-12-09,30.5,-7.5,12.133333333333333,50.52333333333333,,11.200000000000001,0.0,0.658
2024-12-09,30.5,-2.5,10.756666666666666,60.336666666666666,,15.26,0.0,0.688
2024-12-09,31.5,-7.5,10.623333333333333,55.51,,12.19,0.0,0.632
2024-12-09,31.5,-2.5,10.403333333333334,63.52333333333333,,14.783333333333333,0.0,0.613
2024-12-09,32.5,-7.5,9.76,58.28,,16.153333333333332,0.0,0.766
2024-12-09,32.5,-2.5,10.876666666666667,72.13333333333334,,11.633333333333333,0.0,0.381
2024-12-09,33.5,-7.5,9.993333333333332,72.05666666666667,,17.2,0.0,0.548
2024-12-09,33.5,-2.5,10.333333333333334,70.29,,11.323333333333332,0.0,0.398
2024-12-09,34.5,-7.5,8.496666666666668,76.94666666666667,,19.613333333333333,0.0,0.526
2024-12-09,34.5,-2.5,9.836666666666666,66.90666666666667,,13.633333333333333,0.0,0.517
2024-12-09,35.5,-7.5,8.796666666666667,74.78,,19.546666666666667,0.0,0.573
2024-12-09,35.5,-2.5,8.68,74.81,,18.143333333333334,0.3,0.525
2024-12-10,27.5,-7.5,14.563333333333333,47.47333333333333,,16.516666666666666,0.0,0.987
2024-12-10,27.5,-2.5,14.873333333333335,38.46666666666667,,16.54,0.0,1.158
2024-12-10,28.5,-7.5,13.403333333333334,47.04,,16.543333333333333,0.0,0.997
2024-12-10,28.5,-2.5,13.993333333333334,41.68333333333333,,15.956666666666669,0.0,1.057
2024-12-10,29.5,-7.5,11.93,42.64,,17.69333333333333,0.0,1.161
2024-12-10,29.5,-2.5,13.393333333333333,46.01666666666667,,14.883333333333333,0.0,0.914
2024-12-10,30.5,-7.5,10.046666666666667,55.42666666666667,,10.186666666666667,0.0,0.554
2024-12-10,30.5,-2.5,12.936666666666667,50.873333333333335,,14.433333333333332,0.0,0.808
2024-12-10,31.5,-7.5,10.066666666666666,57.673333333333325,,11.590000000000002,0.0,0.578
2024-12-10,31.5,-2.5,11.733333333333334,52.32666666666666,,14.066666666666668,0.0,0.765
2024-12-10,32.5,-7.5,8.106666666666667,63.63666666666666,,16.333333333333332,0.0,0.675
2024-12-10,32.5,-2.5,10.549999999999999,56.28666666666667,,11.709999999999999,0.0,0.601
2024-12-10,33.5,-7.5,8.2,77.12,,17.176666666666666,0.0,0.448
2024-12-10,33.5,-2.5,9.903333333333334,59.48333333333333,,11.646666666666667,0.0,0.555
2024-12-10,34.5,-7.5,7.996666666666667,78.89333333333333,,19.263333333333332,0.0,0.471
2024-12-10,34.5,-2.5,9.26,65.61,,13.606666666666667,0.0,0.536
2024-12-10,35.5,-7.5,7.346666666666667,81.19,,18.91333333333333,0.0,0.411
2024-12-10,35.5,-2.5,8.223333333333334,80.79666666666667,,18.086666666666666,0.3,0.399
2024-12-11,27.5,-7.5,14.473333333333334,51.906666666666666,,15.89,0.0,0.868
2024-12-11,27.5,-2.5,12.65,47.95333333333334,,16.11,0.0,0.953
2024-12-11,28.5,-7.5,13.146666666666667,48.07,,15.673333333333332,0.0,0.925
2024-12-11,28.5,-2.5,11.936666666666667,47.82333333333333,,15.536666666666667,0.0,0.921
2024-12-11,29.5,-7.5,11.92,44.76,,17.22,0.0,1.085
2024-12-11,29.5,-2.5,10.906666666666666,47.15,,14.14,0.0,0.853
2024-12-11,30.5,-7.5,11.19,61.35999999999999,,9.716666666666667,0.2,0.466
2024-12-11,30.5,-2.5,10.706666666666665,46.89666666666667,,13.793333333333335,0.0,0.838
2024-12-11,31.5,-7.5,10.393333333333333,66.50333333333333,,11.61,0.0,0.458
2024-12-11,31.5,-2.5,9.493333333333334,54.446666666666665,,13.006666666666666,0.0,0.683
2024-12-11,32.5,-7.5,9.083333333333334,67.08,,15.923333333333334,0.0,0.596
2024-12-11,32.5,-2.5,8.276666666666666,62.60666666666666,,10.996666666666668,0.0,0.491
2024-12-11,33.5,-7.5,8.133333333333333,74.57333333333334,,17.286666666666665,1.4,0.502
2024-12-11,33.5,-2.5,8.313333333333333,58.86333333333334,,11.956666666666665,0.0,0.575
2024-12-11,34.5,-7.5,7.483333333333334,81.27,,19.36,7.8,0.421
2024-12-11,34.5,-2.5,8.56,64.75333333333333,,14.456666666666669,0.0,0.58
2024-12-11,35.5,-7.5,7.5200000000000005,83.95,,19.05,12.7,0.354
2024-12-11,35.5,-2.5,8.266666666666667,79.7,,18.206666666666667,0.0,0.424
2024-12-12,27.5,-7.5,13.593333333333334,46.199999999999996,,15.68,0.0,0.958
2024-12-12,27.5,-2.5,14.113333333333335,49.64666666666667,,16.5,0.0,0.945
2024-12-12,28.5,-7.5,12.94,47.25,,15.363333333333332,0.0,0.921
2024-12-12,28.5,-2.5,13.223333333333334,45.946666666666665,,16.67,0.0,1.026
2024-12-12,29.5,-7.5,12.216666666666667,42.473333333333336,,16.69333333333333,0.0,1.093
2024-12-12,29.5,-2.5,13.186666666666667,48.42333333333334,,15.756666666666666,0.0,0.923
2024-12-12,30.5,-7.5,11.303333333333333,60.703333333333326,,8.826666666666666,0.0,0.446
2024-12-12,30.5,-2.5,12.0,50.78,,14.979999999999999,0.0,0.838
2024-12-12,31.5,-7.5,9.46,64.11,,10.946666666666667,0.0,0.469
2024-12-12,31.5,-2.5,11.026666666666666,54.0,,14.193333333333333,0.0,0.745
2024-12-12,32.5,-7.5,7.853333333333334,70.82666666666667,,15.486666666666666,0.1,0.513
2024-12-12,32.5,-2.5,11.37,62.21666666666667,,11.186666666666667,0.0,0.502
2024-12-12,33.5,-7.5,6.87,83.53,,16.77,0.8,0.315
2024-12-12,33.5,-2.5,11.08,58.96,,11.796666666666667,0.0,0.568
2024-12-12,34.5,-7.5,6.366666666666666,88.53333333333335,,19.206666666666667,6.0,0.255
2024-12-12,34.5,-2.5,9.99,61.05666666666667,,14.81,0.0,0.656
2024-12-12,35.5,-7.5,6.853333333333333,88.23666666666668,,19.083333333333332,2.1,0.26
2024-12-12,35.5,-2.5,8.450000000000001,78.56666666666666,,18.643333333333334,0.0,0.461
2024-12-13,27.5,-7.5,14.6,52.413333333333334,,16.016666666666666,0.0,0.866
2024-12-13,27.5,-2.5,14.946666666666667,39.95333333333333,,17.993333333333332,0.0,1.239
2024-12-13,28.5,-7.5,12.76,53.973333333333336,,15.07,0.0,0.788
2024-12-13,28.5,-2.5,14.393333333333333,42.6,,17.23,0.0,1.129
2024-12-13,29.5,-7.5,11.023333333333333,50.580000000000005,,15.976666666666667,0.0,0.897
2024-12-13,29.5,-2.5,13.85,46.31,,15.700000000000001,0.0,0.958
2024-12-13,30.5,-7.5,10.436666666666667,66.86333333333333,,7.61,0.0,0.346
2024-12-13,30.5,-2.5,13.073333333333332,49.72666666666667,,14.416666666666666,0.0,0.826
2024-12-13,31.5,-7.5,10.48,69.58,,9.840000000000002,0.0,0.37
2024-12-13,31.5,-2.5,12.026666666666666,49.74666666666666,,14.306666666666667,0.0,0.819
2024-12-13,32.5,-7.5,9.846666666666666,70.98,,15.396666666666667,0.0,0.508
2024-12-13,32.5,-2.5,10.796666666666667,58.47,,11.713333333333333,0.0,0.572
2024-12-13,33.5,-7.5,8.813333333333333,82.07666666666667,,16.650000000000002,0.0,0.34
2024-12-13,33.5,-2.5,9.813333333333334,67.92666666666666,,11.593333333333334,0.0,0.438
2024-12-13,34.5,-7.5,6.843333333333334,81.70666666666666,,19.436666666666667,0.2,0.413
2024-12-13,34.5,-2.5,8.456666666666667,72.92333333333333,,13.61,0.0,0.422
2024-12-13,35.5,-7.5,5.886666666666667,82.13666666666667,,19.176666666666666,0.0,0.397
2024-12-13,35.5,-2.5,7.846666666666667,80.57,,18.473333333333333,0.0,0.413
2024-12-14,27.5,-7.5,14.606666666666667,52.63666666666666,,16.05666666666667,0.0,0.864
2024-12-14,27.5,-2.5,13.293333333333335,38.20666666666667,,17.31,0.0,1.221
2024-12-14,28.5,-7.5,13.103333333333333,54.92666666666667,,14.893333333333333,0.0,0.763
2024-12-14,28.5,-2.5,13.160000000000002,40.370000000000005,,16.72666666666667,0.0,1.136
2024-12-14,29.5,-7.5,12.253333333333332,54.54333333333333,,15.893333333333333,0.0,0.821
2024-12-14,29.5,-2.5,12.986666666666666,46.35,,15.236666666666666,0.0,0.929
2024-12-14,30.5,-7.5,12.12,74.09333333333333,,6.6433333333333335,0.0,0.253
2024-12-14,30.5,-2.5,12.69,49.300000000000004,,14.4,0.0,0.832
2024-12-14,31.5,-7.5,11.396666666666667,70.12,,8.793333333333333,0.0,0.338
2024-12-14,31.5,-2.5,11.426666666666668,52.91,,13.623333333333333,0.0,0.735
2024-12-14,32.5,-7.5,9.796666666666667,71.84333333333333,,13.646666666666667,0.0,0.44
2024-12-14,32.5,-2.5,10.733333333333334,66.84666666666666,,9.986666666666666,0.0,0.407
2024-12-14,33.5,-7.5,8.443333333333333,77.32333333333334,,15.516666666666666,0.0,0.4
2024-12-14,33.5,-2.5,9.86,71.52666666666666,,9.729999999999999,0.0,0.343
2024-12-14,34.5,-7.5,9.056666666666667,76.28666666666668,,18.683333333333334,0.0,0.511
2024-12-14,34.5,-2.5,8.203333333333333,73.66666666666667,,11.953333333333333,0.0,0.368
2024-12-14,35.5,-7.5,9.203333333333333,78.44333333333334,,18.513333333333335,0.1,0.459
2024-12-14,35.5,-2.5,6.383333333333334,73.67333333333333,,18.023333333333333,0.0,0.544
2024-12-15,27.5,-7.5,14.94,57.85,,14.086666666666666,0.0,0.678
2024-12-15,27.5,-2.5,14.943333333333333,43.9,,15.316666666666668,0.0,0.976
2024-12-15,28.5,-7.5,14.423333333333332,58.89000000000001,,13.530000000000001,0.0,0.637
2024-12-15,28.5,-2.5,14.413333333333334,45.22333333333333,,14.463333333333333,0.0,0.902
2024-12-15,29.5,-7.5,14.17,52.416666666666664,,14.366666666666665,0.0,0.779
2024-12-15,29.5,-2.5,14.333333333333334,50.53666666666667,,12.933333333333332,0.0,0.738
2024-12-15,30.5,-7.5,11.74,73.90333333333334,,5.07,0.0,0.229
2024-12-15,30.5,-2.5,14.173333333333332,54.48666666666666,,12.116666666666667,0.0,0.643
2024-12-15,31.5,-7.5,10.583333333333334,73.46333333333332,,7.919999999999999,0.0,0.283
2024-12-15,31.5,-2.5,13.530000000000001,54.06666666666666,,11.366666666666667,0.0,0.618
2024-12-15,32.5,-7.5,8.753333333333334,70.16000000000001,,12.833333333333334,0.0,0.442
2024-12-15,32.5,-2.5,12.58,65.19333333333333,,7.666666666666667,0.0,0.365
2024-12-15,33.5,-7.5,9.373333333333333,76.35666666666667,,14.993333333333334,0.0,0.403
2024-12-15,33.5,-2.5,11.776666666666666,66.90666666666667,,7.419999999999999,0.0,0.341
2024-12-15,34.5,-7.5,8.566666666666666,73.99666666666667,,18.44666666666667,0.0,0.552
2024-12-15,34.5,-2.5,9.659999999999998,70.17,,9.666666666666666,0.0,0.358
2024-12-15,35.5,-7.5,7.846666666666667,73.98333333333333,,18.12666666666667,0.0,0.541
2024-12-15,35.5,-2.5,7.486666666666667,71.94333333333333,,16.823333333333334,0.0,0.538
2024-12-16,27.5,-7.5,14.266666666666666,59.580000000000005,,13.386666666666665,0.0,0.621
2024-12-16,27.5,-2.5,14.626666666666665,49.46666666666667,,14.043333333333331,0.0,0.81
2024-12-16,28.5,-7.5,12.96,58.11333333333334,,13.343333333333334,0.0,0.642
2024-12-16,28.5,-2.5,14.016666666666666,50.21333333333333,,13.633333333333335,0.0,0.777
2024-12-16,29.5,-7.5,13.276666666666666,54.32333333333333,,13.44,0.0,0.704
